name,mass,mass_error,star_luminosity,star_luminosity_error,temp_eq,temp_eq_error,semi_major_axis,semi_major_axis_error,star_mass,star_mass_error,star_radius,star_radius_error,star_teff,star_teff_error,radius,radius_error
K2-110 b,16.685991346220426,3.178284065946748,0.27153595437269573,0.014848243365865627,628.0906305940111,9.263031325156835,0.1027,0.0011,0.75,0.02,0.71,0.01,4950.0,58.0,2.5556476066540195,0.06725388438563208
K2-111 b,5.288664685735388,0.7643773178601929,1.55925745893904,0.08178456338920702,1306.8572545650638,22.48292628453418,0.057,0.0012,0.84,0.02,1.25,0.02,5775.0,60.0,1.8158548784120663,0.10088082657844813
K2-113 b,406.82036044118377,38.13940879136097,1.4157903408225838,0.1107724130257067,1199.4801286330523,24.922971059371648,0.0642,0.0009,1.04,0.04,1.24,0.03,5660.0,87.0,12.139326131606591,0.3474784026590991
K2-114 b,587.9825522001483,71.51139148380183,0.40977808985925734,0.029479905423747677,721.7284603075457,13.631080675431077,0.0954,0.0011,0.89,0.03,0.84,0.02,5044.0,68.0,10.670949655853624,0.3586873833900378
K2-115 b,266.9758615395268,60.38739725298821,0.7115409662901269,0.034246017827286486,693.753437132932,8.977549197372504,0.1367,0.0010999999999999998,0.95,0.02,0.88,0.01,5657.0,60.0,12.498013514996629,0.6613298631253821
K2-124 b,10.488337417624269,2.6061929340763337,0.02216623475917252,0.002373844438893068,486.05378518117226,16.43287209990633,0.049,0.002,0.39,0.025,0.39,0.015,3570.0,66.5,2.9031260093131186,0.10088082657844812
K2-132 b,155.73591923139065,19.069704395680485,8.581054842977013,0.5349803295751694,1593.0054460161948,26.112503540196677,0.0916,0.0006,1.19,0.04,4.11,0.05,4878.0,70.0,14.571674950220284,0.7846286511657077
K2-138 b,3.114718384627813,1.1123994230813619,0.5550983596971175,0.10620354305574807,1337.414325991873,71.87108562583884,0.0338,0.00024,0.93,0.06,0.86,0.08,5378.0,60.0,1.5692573023314154,0.22417961461877361
K2-138 c,6.293002450574561,1.2077479450597641,0.5550983596971175,0.10620354305574807,1152.672699962487,56.993739763736016,0.04454,0.00032,0.93,0.06,0.86,0.08,5378.0,60.0,2.5220206644612033,0.24659757608065097
K2-138 d,7.9139273242074015,1.398444989016569,0.5550983596971175,0.10620354305574807,1007.6546448642481,51.352878713168785,0.05883,0.00042,0.93,0.06,0.86,0.08,5378.0,60.0,2.656528433232467,0.28582900863893634
K2-138 e,12.999181829722199,1.9069704395680487,0.5550983596971175,0.10620354305574807,872.0355521493614,43.516756629682135,0.07807,0.00056,0.93,0.06,0.86,0.08,5378.0,60.0,3.295440334895972,0.263411047177059
K2-138 g,4.29068348902811,4.084095024741571,0.5550983596971175,0.10620354305574807,500.5951451595885,24.021941199416425,0.231,0.0017499999999999998,0.93,0.06,0.86,0.08,5378.0,60.0,3.0129740204763173,0.27630137501763846
K2-139 Ab,121.0926229125711,14.302278296760365,0.5211166811387865,0.08374255445734397,558.5877573789862,22.561930055909727,0.1796,0.0015,0.882,0.11000000000000001,0.893,0.0545,5195.0,135.75,9.112901334253147,0.1681347109640802
K2-140 b,295.58041813304754,12.713136263786993,0.9314999462650013,0.03712520530801743,1046.20210255422,11.215851705453932,0.0687,0.0005,1.0,0.02,0.99,0.01,5705.0,49.0,12.251415938915978,0.1681347109640802
K2-146 b,5.771763863759294,0.07627881758272195,0.012827807137457152,0.0013154189805718356,571.844629259264,18.088130124514354,0.027,0.001,0.33,0.01,0.33,0.01,3385.0,70.0,2.0512434737617786,0.056044903654693404
K2-146 c,7.4943938275024315,0.09852680604434919,0.012827807137457152,0.0013154189805718356,508.8803808982831,15.040517427307302,0.034,0.001,0.33,0.01,0.33,0.01,3385.0,70.0,2.1857512425330428,0.06725388438563208
K2-182 b,20.023189615464513,5.085254505514797,0.40864964631431866,0.018835186319779214,971.4997061094887,11.581708092554194,0.0526,0.0003,0.88,0.02,0.8,0.01,5165.0,50.0,2.690155375425283,0.06949568053181981
K2-18 b,8.921443373112522,1.6495294302263621,0.021540465360961814,0.004313954366780066,283.80796992841,15.551011722589571,0.1429,0.00625,0.36,0.05,0.41,0.04,3457.0,39.0,2.3650949342280616,0.22417961461877361
K2-199 b,6.896876423104443,1.8116219175896464,0.19362978039758913,0.010368965885978404,945.6793616564796,13.59462924451936,0.0382,0.0004,0.73,0.02,0.68,0.01,4648.0,52.0,1.7295457267838383,0.05044041328922406
K2-199 c,12.395307857192316,2.2883645274816584,0.19362978039758913,0.010368965885978404,718.4122994231659,10.34351266269413,0.0662,0.0007,0.73,0.02,0.68,0.01,4648.0,52.0,2.8504437998777066,0.10088082657844812
K2-19 b,32.386714631997364,1.6844905549517764,0.5768807813912202,0.05941275099045479,893.7418486276056,24.193047255216594,0.074,0.0012,0.93,0.05,0.86,0.04,5430.0,60.0,7.7454056850786275,0.39231432558285384
K2-19 c,12.49065637917072,0.5085254505514797,0.5768807813912202,0.05941275099045479,780.2222636607994,21.137168787167134,0.0971,0.0016,0.93,0.05,0.86,0.04,5430.0,60.0,4.864697637227388,0.526822094354118
K2-216 b,7.999740993987965,1.598676885171214,0.19123290864280168,0.03565143339050555,1101.0891351894757,119.70155992709557,0.028,0.0055,0.7,0.03,0.72,0.05,4503.0,140.0,1.7486009940264342,0.13450776877126416
K2-21 b,1.980070973084824,0.38139408791360974,0.120452041880634,0.01485153601273606,596.1467511292943,20.902166083922864,0.076,0.0025,0.68,0.07,0.65,0.03,4222.06,86.28,1.8382728398739436,0.10088082657844812
K2-21 c,4.961301426942874,0.38139408791360974,0.120452041880634,0.01485153601273606,504.62751908419557,18.381324704927675,0.107,0.0035,0.68,0.07,0.65,0.03,4222.06,86.28,2.488393722268387,0.1793436916950189
K2-222 b,5.689128478044679,2.6061929340763337,1.435687508853595,0.09946781293441195,879.2483961941366,16.72011405043467,0.1211,0.00165,1.0,0.04,1.09,0.02,6058.0,89.0,2.4099308571518163,0.12498013514996628
K2-229 b,2.5903015137465992,0.429068348902811,0.44684521118428805,0.01584706545301438,1990.2813089743786,17.64599764291774,0.0131,0.0,0.87,0.01,0.79,0.01,5315.0,33.0,1.1433160345557454,0.044835922923754726
K2-229 c,21.294503241843213,10.647251620921606,0.44684521118428805,0.01584706545301438,821.4609865704903,7.4573183792256375,0.0769,0.0003,0.87,0.01,0.79,0.01,5315.0,33.0,2.028825512299901,0.08967184584750945
K2-229 d,25.108444120979307,12.554222060489654,0.44684521118428805,0.01584706545301438,545.0939212697907,19.83252232877379,0.182,0.0042,0.87,0.01,0.79,0.01,5315.0,33.0,2.649803044793904,0.23987218764208776
K2-232 Ab,126.49570582468057,11.759651044002966,1.7315530276521953,0.09014034316948405,1001.7588668139238,13.695420680011862,0.10356,0.0007899999999999999,1.19,0.03,1.16,0.02,6154.0,60.0,11.20898073093868,0.24659757608065097
K2-233 b,3.3054154285846176,2.5267358324276645,0.29496744418664583,0.033765833882318456,1127.4093204273704,33.138949544391934,0.03317,0.000445,0.8,0.03,0.74,0.03,4950.0,100.0,1.401122591367335,0.06164939402016274
K2-233 d,8.295321412121012,4.958123142876927,0.29496744418664583,0.033765833882318456,525.4541641323718,15.445700291611145,0.1527,0.0020499999999999997,0.8,0.03,0.74,0.03,4950.0,100.0,2.6453194525015284,0.11208980730938681
K2-236 b,27.01541456054736,13.285227395657406,2.351732930246685,0.1550489726386957,892.9516242567602,15.386389600387519,0.1493,0.0015,1.17,0.04,1.39,0.02,6069.0,90.0,5.761416095702482,0.30264247973534436
K2-237 Ab,392.83591055101806,13.98444989016569,1.9993125486009893,0.23239543240348334,1763.3708432272208,59.36443498396336,0.0353,0.0012,1.256,0.059,1.236,0.03949999999999999,6180.0,150.0,18.40514636020131,0.560449036546934
K2-238 b,273.3324296714203,39.72855082433435,2.2788601708457654,0.4757079851212056,1596.1045623409213,140.19594252842617,0.046,0.006500000000000001,1.19,0.08,1.59,0.16,5630.0,78.0,14.571674950220284,1.6253022059861086
K2-24 b,18.99978214622966,2.150109170612975,1.3543531600574112,0.06643874798076338,735.176525418684,13.381410404481052,0.1673,0.0045,1.091,0.056,1.185,0.011,5726.0,65.0,5.638005217854848,0.0629944717078754
K2-24 c,16.39994578028522,0.7468967554974859,1.3543531600574112,0.06643874798076338,587.2680301367365,15.752178377865317,0.262,0.0125,1.091,0.056,1.185,0.011,5726.0,65.0,7.930353867139117,0.12498013514996628
K2-260 Ab,451.3163373644382,100.11594807732257,4.211168884082607,0.6780930441471757,1985.7328364374462,87.52011101169386,0.0404,0.00145,1.39,0.06,1.69,0.03,6367.0,250.0,17.396338094416834,0.5884714883742808
K2-261 b,70.87573467061247,9.852680604434918,2.2959151426819813,0.16204638885278974,1100.2342627242008,107.02903121849108,0.102,0.0195,1.1,0.015,1.65,0.04,5537.0,71.0,9.527633621297879,0.2690155375425283
K2-265 Ab,6.540908607718407,0.8390669934099414,0.7753770904789338,0.08058387908149427,1424.2042031537321,37.343963041619034,0.03376,0.00021,0.92,0.02,0.98,0.05,5477.0,27.0,1.714974051833618,0.11208980730938681
K2-266 Ac,0.2892238500011541,0.1398444989016569,0.17485156874199517,0.0358069218320897,691.5748288867462,35.847382853739816,0.0679,0.0011,0.68,0.08095,0.7337,0.0625,4362.0,123.91,0.7061657860491369,0.09527633621297879
K2-266 Ad,8.899195384650895,4.749945536557415,0.17485156874199517,0.0358069218320897,560.180640657983,29.025681921493085,0.1035,0.00165,0.68,0.08095,0.7337,0.0625,4362.0,123.91,2.9255439707749957,0.12890327840579482
K2-266 Ae,14.299100012694419,5.700252472275492,0.17485156874199517,0.0358069218320897,509.91462544305796,26.4080225492565,0.1249,0.00195,0.68,0.08095,0.7337,0.0625,4362.0,123.91,2.734991298349038,0.12329878804032549
K2-27 Bb,30.899277689134284,4.598977043424944,0.5351126030301179,0.08883673503910937,928.0097253729593,39.21156933362818,0.06702,0.00071,0.89,0.1096,0.8925,0.05739999999999999,5231.0,137.2575,4.483592292375472,0.23538859534971232
K2-280 b,37.09057504959855,5.593779956066276,1.597947629825142,0.20145341427441527,825.4563533796519,26.889439347525077,0.1488,0.00195,1.11,0.04,1.28,0.07,5742.0,90.0,7.666942819962058,0.25780655681158965
K2-285 b,9.681053264873794,1.2903833307743797,0.3430175754410275,0.03143412728623134,1091.387181376142,28.35249848952862,0.03817,0.0009350000000000001,0.83,0.023,0.79,0.02,4975.0,95.0,2.589274548846835,0.056044903654693404
K2-285 c,15.678475297315307,2.2041399997340694,0.3430175754410275,0.03143412728623134,742.8075728887353,18.852761802744283,0.0824,0.0018,0.83,0.023,0.79,0.02,4975.0,95.0,3.5308289302456846,0.07846286511657076
K2-287 b,100.11594807732256,8.58136697805622,1.080518778608374,0.04842988953488495,844.942477987923,10.443709835809413,0.1206,0.0008,1.06,0.02,1.07,0.01,5695.0,58.0,9.33708094887192,0.14571674950220284
K2-290 Ac,245.9991867042783,14.937935109949715,3.2266907189667418,0.3871681832072118,676.1612070203163,27.685574155315532,0.305,0.017,1.19,0.07500000000000001,1.51,0.07,6302.0,120.0,11.276234615324313,0.560449036546934
K2-291 b,6.4900560626632595,1.160073684070563,0.674731801393277,0.06012213186281568,1398.3575476676092,32.54743617848509,0.03261,0.00044,0.93,0.04,0.9,0.035,5520.0,60.0,1.5916752637932925,0.07846286511657077
K2-292 b,24.501391864383482,4.398745147270299,1.145103678788508,0.08171705941491529,799.5346505385648,33.900437577719885,0.13,0.01,1.0,0.03,1.09,0.03,5725.0,65.0,2.63411047177059,0.10648531694391747
K2-295 b,106.47251620921607,19.705361208869835,0.17146762444488753,0.014584931756093626,844.2442222934417,20.24609015799017,0.0451,0.001,0.74,0.04,0.7,0.02,4444.0,70.0,10.054455715651997,0.08967184584750945
K2-29 Ab,232.01473681411258,12.713136263786993,0.5043606707995915,0.09929227534815639,1144.0139707837288,56.40039669406478,0.04217,0.00024,0.935,0.12079000000000001,0.817,0.0678,5387.06,142.5905,13.338687069817029,0.22417961461877361
K2-30 b,184.0226474183167,8.740281181353557,0.5483367986415904,0.0423743489373804,1089.9206283489334,22.72974878368831,0.04839,0.00076,0.9,0.04,0.84,0.03,5425.0,40.0,11.646130979445289,0.5660535269124034
K2-310 b,9.239271779707195,2.6411540588017473,0.17896213224373633,0.022942696194417,581.8408107720105,22.923200760294527,0.098,0.004,0.69,0.038,0.673,0.024,4581.0,122.0,2.589274548846835,0.12329878804032549
K2-314 b,8.749816033551397,1.0901514346197345,2.2807694603381115,0.17827038236364395,1580.0762263603806,105.48582864987961,0.047,0.006,1.05,0.05,1.71,0.04,5430.0,85.0,1.9503626471833302,0.08967184584750945
K2-314 c,14.670959248410188,1.8910790192383151,2.2807694603381115,0.17827038236364395,950.2243728090274,57.88998937271268,0.13,0.015,1.05,0.05,1.71,0.04,5430.0,85.0,3.6698202913093243,0.15524438312350072
K2-314 d,10.180043863227434,2.439333020614129,2.2807694603381115,0.17827038236364395,732.0744441941871,52.117693380692124,0.22,0.03,1.05,0.05,1.71,0.04,5430.0,85.0,3.939956726924946,0.1300241764788887
K2-31 Ab,563.827593298953,25.108444120979307,0.7724771247800144,0.10207882344618122,1761.0468173611619,92.60065743194731,0.022,0.0018,0.922,0.11365,1.029,0.0567,5340.0,97.348,11.881519574795002,3.923143255828538
K2-329 Ab,82.63538571461545,6.992224945082845,0.4718751125188533,0.03309674677597584,724.9117218977289,14.41437321499854,0.1016,0.0019,0.901,0.049,0.822,0.026,5282.0,40.0,8.675751085746539,0.2914334990044057
K2-32 Ab,14.937935109949715,1.8116219175896464,0.5051978545291357,0.05324816248456296,828.7664263001354,22.31526683208377,0.08035,0.00089,0.86,0.03,0.84,0.04,5315.0,60.0,4.965578463805835,0.297037989369875
K2-32 Ac,8.104624368164206,2.4154958901195283,0.5051978545291357,0.05324816248456296,628.1998839406184,16.938511188127613,0.1399,0.0016,0.86,0.03,0.84,0.04,5315.0,60.0,2.734991298349038,0.17934369169501888
K2-32 Ad,6.706179379147638,2.510844412097931,0.5051978545291357,0.05324816248456296,544.5305602645445,14.673386228130997,0.1862,0.0021,0.86,0.03,0.84,0.04,5315.0,60.0,3.2730223734340944,0.21297063388783494
K2-32 Ae,2.0976674835248534,1.3030964670381668,0.5051978545291357,0.05324816248456296,1055.9180547276617,28.438496257415046,0.04951,0.00055,0.86,0.03,0.84,0.04,5315.0,60.0,1.0088082657844812,0.09527633621297879
K2-34 b,565.7345637385212,41.317692857307726,2.5272939961176966,0.18316169664131077,1702.0408421297823,32.41549225742486,0.0426,0.0005,1.15,0.04,1.44,0.03,6071.0,90.0,13.95518101001866,0.32506044119722177
K2-36 Bb,3.8997545489166594,1.0996862868175747,0.26459172019196436,0.03919672357811842,1338.1428141261094,50.99069733821435,0.0223,0.0004,0.769,0.0897,0.754,0.045,4772.39,104.68,1.4347495335601512,0.07846286511657076
K2-36 Bc,7.799509097833319,2.3010776637454455,0.26459172019196436,0.03919672357811842,859.9199366181408,32.82746510248133,0.054,0.001,0.769,0.0897,0.754,0.045,4772.39,104.68,3.119459337420235,0.21969602232639812
K2-370 b,11.09221139015415,1.398444989016569,0.707112404144895,0.11472950250203807,1444.1602424593798,59.588523711800455,0.0321,0.0004,0.984,0.3655,0.971,0.061,5377.0,138.0,2.5197788683150155,0.060528495947068876
K2-38 b,19.069704395680485,9.534852197840243,1.2373248459783963,0.2664850422890079,1321.4668950993782,71.57571155040625,0.04994,0.00049,1.054,0.0665,1.141,0.12,5705.0,66.0,1.905526724259576,0.3362694219281604
K2-38 c,9.90035486542412,4.598977043424944,1.2373248459783963,0.2664850422890079,949.5524950429541,51.84295491162439,0.0964,0.0016,1.054,0.0665,1.141,0.12,5705.0,66.0,2.421139837882755,0.2914334990044057
K2-39 b,28.60455659352073,15.89142032973374,4.491981709497656,2.3303390170278733,1629.0127572043066,255.96781398348085,0.062,0.011,0.66,0.56,2.97,0.77,4881.0,20.0,6.277029209325661,1.6813471096408021
K2-3 b,6.480521210465419,0.9598417879159178,0.06482487631379147,0.02051515614344352,505.00468631600364,41.9266014306509,0.0775,0.0039,0.6,0.09,0.56,0.07,3896.0,189.0,2.174542261802104,0.3362694219281604
K2-3 c,2.1389851763821612,1.0599577359932404,0.06482487631379147,0.02051515614344352,375.06634595147204,30.992610956906027,0.1405,0.0067,0.6,0.09,0.56,0.07,3896.0,189.0,1.8494818206048824,0.2690155375425283
K2-415 b,2.860455659352073,2.701541456054736,0.0035115208206147313,0.00031307685344278646,412.81136509456206,70.93179041401606,0.027,0.0092,0.1635,0.0041,0.1965,0.0058,3173.0,53.0,1.0149732051864977,0.051000862325771
K2-418 b,10.392988895645866,1.589142032973374,1.063776202656665,0.04671895412723932,809.0271212535328,12.384513601960876,0.124,0.002,0.97,0.04,1.0,0.008,5868.0,60.0,2.3303470939621516,0.08462780451858704
K2-419 Ab,196.10012686891434,14.937935109949715,0.04980216210486414,0.005666691850204307,378.7784513439033,11.082153106810637,0.1208,0.00165,0.562,0.024,0.541,0.017,3711.0,88.0,10.547650867813298,0.38110534485191516
K2-55 b,43.860320110065125,5.307734390131069,0.1403950117497732,0.029060615156916346,915.2215997242682,48.480932365754875,0.03486,0.00078,0.7,0.05,0.63,0.05,4456.0,148.0,3.8222624292500904,0.32506044119722177
K2-60 b,135.39490120933146,11.759651044002966,1.0298563550418636,0.11859543802176169,1323.118499779962,58.276360374579546,0.045,0.003,0.97,0.07,1.12,0.05,5500.0,100.0,7.65573383923112,0.41473228704473114
K2-66 b,21.300859809975105,3.6009958467176655,3.0053768412466946,0.4420070411258457,1499.7748542400477,55.87727730233174,0.05983,0.00072,1.11,0.04,1.67,0.12,5887.0,46.0,2.488393722268387,0.28582900863893634
K2-99 b,276.51071373736704,6.356568131893496,9.27096232947374,0.6782500212925133,1250.6607483869118,23.247640774283617,0.153,0.001,1.63,0.04,2.63,0.07,6217.0,78.0,11.724593844561861,0.41473228704473114
kappa And b,5403.082912109471,572.0911318704146,78.38393356260991,4.49319748880576,103.05967597864378,15.52779449751968,78.9,23.0,2.8,0.15000000000000002,2.29,0.06,11361.0,66.0,15.916752637932925,0.6725388438563208
KELT-11 Ab,61.976539285961586,6.038739725298821,5.519818539792831,0.7991523917272041,1711.129466414812,62.949556146910886,0.06229,0.00082,1.438,0.056499999999999995,2.72,0.19,5370.0,51.0,14.571674950220284,1.681347109640802
KELT-12 b,301.936986264941,44.495976923254474,2.4008065902846454,0.17427067369966756,1396.231870287662,28.457543134427844,0.0617,0.001145,1.239,0.028,1.291,0.0135,6330.0,110.0,20.06407550838024,1.9615716279142692
KELT-18 Ab,373.76620615533756,11.441822637408292,6.464723079998351,0.5333869985561533,2077.531972904136,47.09554173614965,0.04573,0.00086,1.524,0.069,1.908,0.038500000000000006,6670.0,120.0,17.57568178611185,0.32506044119722177
KELT-1 Ab,8654.467511572995,155.73591923139065,3.499769950902588,0.23860470625625282,2423.828599644529,45.52251696075565,0.02472,0.00039,1.335,0.063,1.471,0.045,6516.0,49.0,12.890327840579483,1.4571674950220284
KELT-22 Ab,1172.7868203343498,57.20911318704146,1.1669042732007644,0.1616764999147481,1838.839407886462,67.46603159794589,0.0248,0.0006,1.05,0.08,1.11,0.05,5700.0,150.0,13.450776877126417,0.6725388438563208
KELT-2 Ab,472.29301219968676,27.96889978033138,4.349151506925192,0.36281515378778456,1723.4556295005902,37.07884480591196,0.05498,0.0004,1.31,0.03,1.842,0.071,6148.0,49.0,14.638928834605917,0.7510017089728916
KELT-3 Ab,467.2077576941719,22.247988461627237,4.197580431202474,0.5362304044914731,1965.4869221028762,64.77687405502414,0.04117,0.00067,1.34,0.219,1.61,0.0827,6518.0,123.728,15.132123986767219,0.7846286511657077
KELT-4 Ab,286.0455659352073,19.069704395680485,3.4519824857060786,0.35577517031243544,1827.1942849718791,50.09832759532543,0.04321,0.00081,1.204,0.0675,1.61,0.07300000000000001,6207.0,76.0,19.055267242595757,0.560449036546934
KELT-6 b,139.84449890165692,6.356568131893496,3.245854286492916,0.6076657332874549,1368.4485183994996,93.92259007063852,0.0747,0.0075,1.126,0.058,1.529,0.14,6272.0,61.0,12.666148225960708,1.120898073093868
KELT-8 b,277.7820273637458,21.453417445140552,2.7428510406106437,0.4716850664351217,1677.344706391721,73.98130052052007,0.04571,0.0009,1.211,0.07200000000000001,1.67,0.14,5754.0,55.0,20.848704159545946,2.0176165315689625
Kepler-101 b,50.85254505514797,4.767426098920122,2.25191449953196,0.582857717865905,1569.1434062159035,102.64861001564545,0.0474,0.0009,1.17,0.060000000000000005,1.56,0.2,5667.0,50.0,5.716580172778727,0.8406735548204011
Kepler-102 e,8.899195384650895,1.9069704395680487,0.30094640719377014,0.05634180860376008,603.309543359184,29.27740336448251,0.117,0.003,0.81,0.065,0.76,0.07,4909.0,41.0,2.219378184725859,0.06725388438563208
Kepler-103 b,9.852680604434918,8.58136697805622,2.1714653120911915,0.17791655189061048,930.8190108007537,22.93192609309178,0.133,0.00275,1.09,0.07,1.44,0.04,5845.0,88.0,3.373903200012543,0.08967184584750945
Kepler-103 c,36.23243835179293,25.108444120979307,2.1714653120911915,0.17791655189061048,414.37060391295967,9.501573082850689,0.6679,0.0135,1.09,0.07,1.44,0.04,5845.0,88.0,5.144922155500854,0.13450776877126416
Kepler-104 Ab,9.952478724105648,2.8121457415496827,2.009729610580977,0.6707589649957392,1088.6315171360172,105.63634861011066,0.09286,0.0092,1.08,0.1375,1.35,0.22,5921.0,106.385,2.379666609178282,0.060528495947068876
Kepler-104 Ac,7.144305837638397,3.8930801523781713,2.009729610580977,0.6707589649957392,854.0423471825892,75.86841187606494,0.15088,0.0092,1.08,0.1375,1.35,0.22,5921.0,106.385,2.359490443862592,0.07700569762154874
Kepler-107 b,3.5088256088052097,1.5192197835225456,2.215321318512837,0.09726111582322688,1594.5966805292571,18.54836727102733,0.04544,0.00035,1.24,0.03,1.45,0.01,5854.0,61.0,1.5356303601385994,0.022417961461877363
Kepler-107 c,9.388651130806693,1.7703042247323386,2.215321318512837,0.09726111582322688,1380.3538176778568,16.067335442856656,0.06064,0.00047,1.24,0.03,1.45,0.01,5854.0,61.0,1.5916752637932925,0.022417961461877363
Kepler-107 e,8.6004366824519,3.6009958467176655,2.215321318512837,0.09726111582322688,956.1227680303275,11.1424317065296,0.12639,0.00099,1.24,0.03,1.45,0.01,5854.0,61.0,2.9031260093131186,0.03362694219281604
Kepler-10 b,3.238671463199736,0.32100669066062154,1.070132215288229,0.029130507042910585,2184.0673544053893,17.463779894330983,0.01685,0.00013,0.91,0.021,1.06,0.01,5708.0,28.0,1.469497373826061,0.025220206644612032
Kepler-10 c,17.2,1.9,1.070132215288229,0.029130507042910585,578.595650226477,4.659452446892497,0.241,0.0019,0.91,0.021,1.06,0.01,5708.0,28.0,2.355006851570217,0.021969602232639815
Kepler-117 b,29.87587021989943,10.488337417624269,3.326917757755959,0.3152071925376439,990.1922712808016,25.676693274911333,0.1445,0.00305,1.13,0.075,1.61,0.05,6150.0,110.0,8.059257145544912,0.2690155375425283
Kepler-117 c,584.8042681342016,57.20911318704146,3.326917757755959,0.3152071925376439,710.7044151103058,18.471506879585657,0.2804,0.006,1.13,0.075,1.61,0.05,6150.0,110.0,12.341087784763488,0.39231432558285384
Kepler-11 b,1.9069704395680487,1.1123994230813619,1.036782903290898,0.05910707593767407,932.2279894678758,20.322250444394793,0.091,0.003,0.96,0.03,1.06,0.02,5663.0,60.5,1.8046458976811277,0.03923143255828539
Kepler-11 d,7.31005335167752,1.2713136263786993,1.036782903290898,0.05910707593767407,714.1144344539691,10.435364069206766,0.155,0.001,0.96,0.03,1.06,0.02,5663.0,60.5,3.1160966432009536,0.06164939402016274
Kepler-11 e,7.94571016486687,1.906970439568049,1.036782903290898,0.05910707593767407,636.6830737316872,9.643870611899905,0.195,0.002,0.96,0.03,1.06,0.02,5663.0,60.5,4.192158793371067,0.07846286511657077
Kepler-12 b,137.30187164889952,16.527077142923087,2.4581310619152106,0.19304627002770902,1483.5594603675145,32.656513246086526,0.0553,0.0010999999999999998,1.17,0.05,1.48,0.03,5947.0,100.0,19.660552202066444,0.37550085448644577
Kepler-138 b,0.06674396538488171,0.04926340302217459,0.037807018656069356,0.003941435308679771,449.8156170080096,30.112456531721023,0.0746,0.0092,0.52,0.06,0.44,0.02,3841.0,49.0,0.526822094354118,0.03362694219281604
Kepler-13 Ab,2949.4476131985816,50.85254505514797,9.30323705131239,1.289139007027169,2550.1107374226053,93.44756686812107,0.03641,0.00087,1.72,0.1,1.74,0.04,7650.0,250.0,16.947978865179284,0.39231432558285384
Kepler-1513 Ab,48.309917802390565,26.220843544060667,0.7361101995849927,0.11548482939734284,355.0131053767956,14.528416216138393,0.5416,0.0092,0.943,0.037,0.95,0.066,5491.0,100.0,8.594037616217996,0.028975215189476492
Kepler-1514 b,1678.133986819883,69.92224945082846,2.1289076347673155,0.15870593233238628,396.4326653518703,8.283011757696645,0.753,0.014,1.2,0.065,1.29,0.03,6145.0,89.5,12.41955064988006,0.280224518273467
Kepler-15 b,209.76674835248537,28.60455659352073,0.8134714330350101,0.13014207052831187,1107.4447764422018,45.27461071424055,0.05714,0.00093,1.02,0.045,0.99,0.065,5515.0,126.0,10.760621501701133,0.7846286511657077
Kepler-1647 (AB)b,483.09917802390567,206.58846428653862,4.275257845517092,0.27686639995384776,243.00242604833332,3.954157440135696,2.7205,0.007,2.1885,0.01,1.79,0.006,6210.0,100.0,11.881519574795002,0.11208980730938681
Kepler-1654 b,158.9142032973374,141.51309803627896,1.2259565892142323,0.09737258821317381,207.78280498050748,5.079535224514397,2.026,0.036000000000000004,1.01,0.055,1.18,0.025,5597.0,94.0,9.18015521863878,2.0176165315689625
Kepler-1655 b,4.999440835734235,2.949447613198582,1.35987733253195,0.08206753672592872,937.4911068511279,14.858322318133165,0.103,0.001,1.03,0.04,1.03,0.02,6148.0,71.0,2.2081692039949203,0.07846286511657076
Kepler-1656 b,47.80139235183909,4.751534678590388,1.171107747607397,0.2811182964842301,759.0212057279962,49.90201606514807,0.1974,0.0026,1.03,0.04,1.1,0.13,5731.0,60.0,5.021623367460529,0.526822094354118
Kepler-1657 b,613.4088247277223,63.565681318934956,0.9552268802570936,0.42105366415302936,390.4780036975405,43.754564775941574,0.534,0.020999999999999998,1.01,0.055,0.96,0.209,5830.0,100.0,11.096890923629294,0.7285837475110142
Kepler-1659 b,9.00090047476119,0.2987587021989943,0.7019892495797839,0.2730565850666689,761.0692303156052,80.30861840749077,0.112293,0.0092,1.02,0.136,0.97,0.1,5370.0,442.8,1.905526724259576,0.20176165315689623
Kepler-1659 c,4.598977043424944,0.2987587021989943,0.7019892495797839,0.2730565850666689,664.5569498615545,67.87649858940412,0.14728,0.0092,1.02,0.136,0.97,0.1,5370.0,442.8,1.905526724259576,0.30264247973534436
Kepler-16 (AB)b,105.83685939602671,5.085254505514797,0.14864715693086913,0.02004231329404977,206.07228501346614,6.9477950373956325,0.7048,0.001,0.8499,0.017,0.65,0.0,4450.0,150.0,8.449329674981577,0.025780655681158966
Kepler-1704 b,1322.1661714338472,90.58109587948232,2.816540634512523,0.25911721543953076,320.4159039736228,9.887669049308863,2.027,0.027,1.132,0.045,1.697,0.058499999999999996,5746.0,87.5,11.948773459180634,0.48198617143036326
Kepler-1705 b,4.468667396721127,0.454494621430385,0.5885999817352066,0.3065819755526462,862.9389132710389,122.83705172145127,0.08,0.0092,0.838,0.09,0.768,0.194,5775.0,183.0,2.0299464103729954,0.1300241764788887
Kepler-1705 c,5.418974332439205,0.5895716942331217,0.5885999817352066,0.3065819755526462,1196.6352959474686,204.4240615912524,0.0416,0.0092,0.838,0.09,0.768,0.194,5775.0,183.0,2.0501225756886847,0.15020034179457833
